azimuth,md (ft),tvd (ft),footage lateral length,well spacing,porpoise deviation,porpoise count,shale footage,acoustic impedance,log permeability,porosity,poisson ratio,water saturation,toc,vcl,p-velocity,s-velocity,youngs modulus,isip,breakdown pressure,pump rate,total number of stages,proppant volume,proppant fluid ratio,production,tc_number,op_number,date_sec
-32.23,13650,6405.0,7057.0,4949.5679,86.43,2,4475,34538.02,0.23,0.01,0.33,,4.83,0.54,13525.97,7021.22,30.98,4647.0,,80,17,6827940.0,1.27,711.6942941000001,8,1,1370044800
-44.799999,14961,6429.0,7810.0,,4.51,14,6276,29353.06,0.5,0.02,0.33,0.82,4.83,0.56,13280.73,7014.03,31.04,3553.0,,73,39,15585530.0,1.14,1809.8712859999998,1,5,1509494400
-12.71,12696,6459.0,4978.0,4504.291,1.39,14,9183,29650.73,0.65,0.02,0.34,0.86,5.14,0.4,13591.62,6954.28,30.84,4146.0,,70,24,9512665.0,1.11,1004.918306,10,11,1372636800
-36.52,15158,8210.0,6096.0,903.41296,21.67,9,0,32065.05,1.25,0.08,0.21,,3.24,0.46,11648.04,6815.93,27.87,5516.0,,87,18,9761571.0,1.41,2857.533448,8,6,1388534400
-11.94,10048,6449.0,3234.0,1846.7551,5.85,16,7410,35450.63,1.0,0.05,0.28,,5.08,0.45,12344.08,6769.0,27.89,4797.0,6090.0,80,18,6844940.0,1.06,2590.897119,11,14,1425168000
-36.09,17078,7976.0,8719.0,4410.0122,10.01,8,0,35169.83,0.22,0.04,0.34,,4.39,0.66,13286.14,6828.81,30.54,,,99,45,20180070.0,1.02,4039.5731729999998,12,4,1533081600
-33.389998999999996,10420,5861.0,4175.0,,16.68,4,3852,31034.33,0.31,0.02,0.33,,4.66,0.61,13182.77,7015.94,31.11,4369.0,,85,18,4895214.0,0.79,685.4714472999999,30,19,1404172800
-63.830002,13750,8013.0,5032.0,1836.0643,7.69,4,4426,34617.29,0.9,0.04,0.33,0.82,4.65,0.95,12945.13,7418.88,33.1,6473.0,,77,18,4922615.0,1.0,690.9260268999999,1,33,1372636800
-71.540001,11325,6268.0,4026.0,3121.3806,399.47,1,0,34781.88,0.5,0.02,0.33,,4.74,0.6,13275.54,7042.77,31.13,4500.0,,70,20,9776239.0,1.21,553.1681725999999,10,11,1420070400
-37.77,13155,6847.0,5879.0,876.2999900000001,21.11,13,8291,29039.78,1.15,0.05,0.29,,4.95,0.44,12464.76,6763.17,28.32,5012.0,,100,15,14313192.0,1.71,2789.994136,4,1,1422748800
-31.870001000000002,10703,,4635.0,4296.4941,18.44,3,1630,31610.52,0.26,,0.33,0.81,4.68,0.62,13263.35,6960.29,30.94,4731.0,8600.0,88,14,6523988.0,1.08,1100.273545,9,35,1293840000
-38.5,16185,7593.0,7606.0,4653.5913,21.0,3,0,35273.5,0.99,0.05,0.22,0.98,4.76,0.53,12272.58,7105.49,30.37,5715.0,,81,49,15413881.0,1.14,2857.257377,1,1,1522540800
-46.220001,15011,7955.0,6586.0,4812.146,15.05,10,3785,33256.24,0.96,0.06,0.29,,5.74,0.45,11667.79,7044.29,31.66,5769.0,,83,16,7783590.0,1.4,952.0824585000001,1,20,1309478400
-35.459998999999996,10700,5353.0,4883.0,3267.4644,32.06,2,0,30134.82,0.44,0.02,0.33,,4.63,0.58,13191.99,6968.56,30.95,4145.0,,108,13,5301080.0,1.46,1178.869602,2,2,1325376000
-20.26,12339,6088.0,6001.0,,10.02,11,0,34726.54,0.41,0.02,0.33,0.83,4.65,0.58,13162.77,7036.43,31.16,3943.0,,70,26,7816926.0,0.93,962.313461,5,11,1517443200
-10.08,15165,7786.0,7129.0,3279.9202,9.87,10,0,28546.23,0.26,0.01,0.34,,4.66,0.54,13349.76,6910.02,30.78,5319.0,,91,41,8009910.0,1.02,1865.330493,10,4,1443657600
-36.27,10270,5677.0,4249.0,2701.5557,29.32,27,12351,34736.92,0.57,0.02,0.33,0.87,4.63,0.35,13484.98,6906.2,30.74,4336.0,,90,17,18686880.0,5.41,1299.88432,23,25,1341100800
-35.639998999999996,19558,6250.0,12474.0,4585.3594,28.16,8,4899,34691.7,0.59,0.02,0.33,,4.91,0.43,13593.34,6961.68,30.84,3622.0,,76,63,25211920.0,1.17,3445.758535,9,5,1546300800
-22.870001000000002,13850,8144.0,5469.0,4030.6963,2.56,7,6740,34811.95,0.34,0.02,0.33,,4.65,0.59,13166.69,7032.5,31.15,6280.0,,67,16,,1.03,1411.494605,8,2,1312156800
-45.060001,10974,5979.0,4654.0,1467.0520000000001,2.12,10,0,28944.14,0.55,0.02,0.21,,4.84,0.41,12984.72,6795.27,26.65,3402.0,,99,11,9104106.0,1.57,870.2450699999999,1,1,1443657600
-59.009997999999996,14444,7374.0,4819.0,5071.3447,1.5,8,3808,34726.5,1.58,0.12,0.2,,5.21,0.79,12083.11,7125.29,29.55,5340.0,,86,18,5928000.0,0.93,2155.5424160000002,12,7,1356998400
-20.299999,10084,6285.0,3160.0,4438.7192,23.0,5,3967,31848.05,0.28,0.02,0.33,,4.67,0.63,13193.99,6985.6,31.03,4432.0,,67,15,4290988.0,0.88,495.0441482,10,11,1341100800
-62.650002,11104,7823.0,2509.0,989.78345,5.51,2,2701,29138.12,0.22,0.02,0.34,0.87,4.59,0.54,13353.22,6890.24,30.72,5163.0,7591.0,92,17,3550570.0,0.93,1736.4081210000002,1,4,1341100800
-22.879998999999998,15327,6673.0,8315.0,1896.6587,4.35,21,0,31408.7,1.37,0.06,0.34,,3.9,2.0,12231.54,6456.83,29.72,5109.0,,64,42,9492143.0,0.89,1632.129517,3,5,1420070400
-44.490002000000004,16260,9006.0,7040.0,2244.8572,6.06,17,0,34604.57,0.28,0.03,0.25,,4.56,0.65,11858.53,7098.86,31.08,6377.0,7171.0,77,13,4543244.0,0.79,1894.064163,2,20,1341100800
-43.43,12344,7068.0,5142.0,2831.2424,18.64,14,4948,33879.19,0.42,0.02,0.33,,4.66,0.59,13161.9,7014.34,31.1,5110.0,7030.0,98,26,10459852.0,1.35,2701.368379,1,1,1488326400
,14107,7670.0,5649.0,1437.0085,5.45,7,5189,34732.74,0.65,0.04,0.32,0.81,4.89,0.61,12587.12,7240.44,32.08,5838.0,,100,38,9319198.0,0.97,2642.705762,4,4,1451606400
-19.99,12378,5605.0,6029.0,724.45148,3.12,9,10459,35185.42,1.15,0.07,0.21,,6.81,0.36,12090.58,6944.86,27.54,4452.0,,109,16,6664189.0,1.44,1121.376582,2,2,1314835200
-44.990002000000004,12945,5717.0,7085.0,2346.0239,0.06,7,4735,33820.19,0.25,0.02,0.34,,4.76,0.53,13275.97,6918.17,30.79,4297.0,,92,47,,1.14,1125.139199,12,22,1404172800
-23.26,14564,7552.0,6301.0,3215.5059,20.57,3,2188,30751.89,0.63,0.01,0.34,,4.82,0.36,13497.29,6916.56,30.77,4983.0,8881.0,83,28,17111724.0,1.48,2665.3607190000002,3,8,1541030400
-31.74,15998,6135.0,9416.0,817.40167,8.93,2,2753,34304.54,0.31,0.02,0.33,,4.67,0.62,13196.83,6994.84,31.06,4271.0,,97,41,10978054.0,1.29,1172.315251,4,7,1491004800
-43.41,13968,6630.0,6872.0,1171.9139,7.37,4,6740,29882.34,0.37,0.02,0.33,0.81,4.84,0.59,13370.49,7092.08,31.2,,6337.0,51,36,,1.35,630.5747357000001,3,1,1435708800
-58.16,16280,8123.0,7907.0,4641.4995,8.37,8,0,35033.39,0.47,0.02,0.34,0.81,4.64,0.57,13179.22,7054.25,31.2,6022.0,,89,47,14319067.0,0.95,2540.518884,3,4,1504224000
-21.49,10514,6169.0,3743.0,1302.5747,11.52,17,7067,33982.73,0.4,0.02,0.33,0.87,4.7,0.58,13221.09,7017.72,31.1,4480.0,,70,19,9420941.0,1.24,529.9087056,10,11,1388534400
-26.969998999999998,21348,6589.0,14254.0,578.0192900000001,27.87,3,0,35167.84,0.26,,0.34,,4.68,0.61,13239.24,6958.72,,4381.0,,77,71,29145500.0,1.16,4651.35361,5,5,1525132800
-32.259997999999996,13350,6428.0,6274.0,5157.2417,2.8,11,0,34850.7,0.37,0.02,0.33,0.68,4.8,0.54,13246.46,7154.39,31.37,3859.0,,67,21,6276445.0,0.99,539.9838815,10,11,1346457600
-35.709998999999996,13573,6413.0,6644.0,1752.0541,0.63,30,16149,35165.63,0.82,0.0,0.32,,4.81,0.43,12764.71,7491.53,32.68,4855.0,,101,44,13295180.0,0.98,1358.099085,4,29,1472688000
-22.49,13275,8303.0,4152.0,2856.2649,0.1,30,16286,35351.96,0.59,,0.24,0.99,4.41,0.5,11792.5,7096.21,30.78,6121.0,6625.0,96,29,8788514.0,1.09,2123.747318,2,7,1404172800
-19.58,15278,6546.0,8370.0,2528.7708,4.19,10,4749,34912.88,1.26,,0.34,0.58,3.68,1.72,12462.48,6575.98,29.97,3790.0,,76,42,690295.0,0.05,2355.9011920000003,9,5,1530403200
-45.419998,13880,8711.0,4142.0,837.46594,2.18,6,4683,34589.38,0.33,0.02,0.26,,4.36,0.67,11859.68,7094.99,31.28,6341.0,,74,22,2517120.0,1.03,1811.522825,9,11,1433116800
-59.939999,12694,5982.0,6191.0,3829.7637,4.7,7,5352,33425.91,0.3,0.02,0.3,,4.69,0.6,13237.71,6976.92,30.99,4282.0,5622.0,96,34,12682196.0,1.09,1681.7582170000003,9,22,1527811200
-18.26,16388,6316.0,9733.0,,36.56,11,6395,34776.92,0.29,0.01,0.33,0.87,4.69,0.6,13275.93,6959.58,30.94,,,76,48,14643080.0,0.84,1720.9515390000001,3,5,1472688000
-28.040001,15020,7960.0,6622.0,1839.7035,254.38,1,6436,35460.36,0.62,0.01,0.34,,4.91,0.44,13478.62,6953.4,30.86,5566.0,,95,17,6055476.0,1.04,1094.785773,1,20,1328054400
-36.619999,14027,7449.0,5786.0,2711.4844,1.5,5,0,34781.88,0.32,0.03,0.22,,4.3,0.64,11289.4,6797.46,27.6,4928.0,9079.0,91,12,7362001.0,1.35,4234.124493,10,6,1372636800
-48.040001000000004,22584,6822.0,15512.0,2677.3252,697.36,1,5375,35153.91,0.47,0.02,0.33,,4.86,0.61,13396.48,7053.55,31.11,4580.0,6590.0,75,75,22422376.0,0.95,3219.5644850000003,5,11,1509494400
22.940001000000002,11882,8535.0,2557.0,789.28607,3.96,7,3371,34743.09,0.93,0.05,0.29,,4.33,0.52,11761.63,7077.25,31.81,6546.0,10450.0,90,14,,1.16,521.6580471,12,9,1372636800
-37.48,15331,8480.0,6217.0,2988.125,0.72,4,3316,30614.49,1.45,0.04,0.24,,4.05,0.49,12153.88,6817.98,27.86,4308.0,,93,33,14583096.0,1.6,4398.533766,12,25,1541030400
-45.439999,12150,8749.0,2583.0,1428.6732,26.54,15,7039,34818.7,0.91,0.05,0.28,0.39,4.18,0.66,11798.64,7089.02,31.78,6391.0,7532.0,70,10,1133390.0,0.53,898.7832305,7,11,1325376000
-24.870001000000002,16648,7983.0,8597.0,1754.2349,4.53,10,5809,34384.74,0.07,0.03,0.23,,2.28,0.66,11548.6,6800.28,28.31,6029.0,,93,38,15931285.0,1.58,2579.404299,7,6,1430438400
-68.050003,12929,7780.0,4899.0,2006.8562,24.74,4,0,34695.81,0.07,,0.34,,4.56,0.71,13205.77,6870.37,30.69,5633.0,,99,22,6032172.0,0.9,1889.567799,2,4,1446336000
-13.39,13270,7303.0,5261.0,1353.3779,9.58,15,6768,33488.06,-0.02,0.02,0.24,,2.24,0.64,11268.36,6796.41,28.35,,8676.0,77,19,9492210.0,1.23,3794.5241869999995,10,17,1501545600
-6.579999900000001,10315,6241.0,3824.0,2305.8596,2.01,27,0,35134.35,0.68,0.07,0.25,,5.1,0.4,13978.78,6778.75,26.68,4020.0,7502.0,82,18,5633325.0,1.47,1269.4849550000001,9,17,1325376000
-32.509997999999996,19323,7165.0,11558.0,3924.355,5.26,16,4431,34553.62,1.11,0.05,0.34,,3.92,1.68,12545.16,6535.6,29.84,5199.0,5573.0,75,54,23438000.0,0.96,4594.823907,5,5,1483228800
-23.77,12831,6721.0,5830.0,,11.51,17,10158,32889.48,1.06,0.07,0.2,,4.86,0.71,10874.41,6806.77,27.21,5205.0,,90,40,36086148.0,3.84,7503.557935,9,6,1533081600
-2.3699999,12815,6349.0,6216.0,928.36829,3.3,16,6918,34323.84,0.48,0.02,0.34,,4.65,0.58,13166.54,7031.03,31.14,3797.0,,97,27,11775010.0,1.36,1489.510392,4,4,1506816000
-48.060001,10902,6295.0,4023.0,1019.9998,27.64,10,5237,35358.3,0.78,0.06,0.26,0.76,5.15,0.44,13252.18,6774.98,27.12,4264.0,,80,20,7151880.0,0.97,1021.2639949999999,1,17,1535760000
-11.24,13550,9141.0,4240.0,4037.7122,7.75,9,0,34541.63,0.42,0.03,0.26,,4.6,0.75,11838.05,7095.3,31.4,6392.0,7432.0,75,15,1704207.0,0.63,1607.246441,7,11,1351728000
-25.790001,14790,6909.0,7631.0,2060.2957,11.19,15,6911,34753.75,1.23,,0.34,,3.9,1.83,12428.56,6511.71,29.81,4484.0,,73,38,15611215.0,1.08,2720.263403,3,5,1519862400
-26.43,11049,4859.0,5930.0,2682.4631,17.29,9,0,34930.9,1.08,0.09,0.23,,5.71,0.81,10690.01,6787.51,25.64,3454.0,9396.0,61,12,,1.05,878.9255194,10,6,1356998400
-62.84,12492,7182.0,4954.0,2599.4387,167.02,1,0,30786.91,0.59,0.02,0.34,,4.56,0.31,13507.64,6877.28,30.66,4477.0,8562.0,95,19,9483656.0,1.54,1351.556335,4,1,1498867200
-50.580002,13152,6965.0,5716.0,1893.8405,34.31,2,2228,28965.23,0.29,0.02,0.33,,4.69,0.61,13230.16,6973.8,30.98,5015.0,,97,10,10551173.0,1.61,1706.94947,9,1,1443657600
-26.379998999999998,12539,5731.0,6813.0,,3.48,4,0,34724.5,1.07,0.1,0.24,0.47,5.92,0.81,10631.34,6778.1,25.84,3693.0,,86,9,6416586.0,1.7,608.3116603999999,8,6,1372636800
-40.630001,11055,7551.0,3026.0,1309.0883,9.25,8,5136,35429.96,0.42,0.03,0.33,0.85,4.61,0.58,13036.08,7064.02,31.29,5141.0,7173.0,70,14,5643512.0,1.12,1257.277277,10,11,1388534400
-39.5,10367,6444.0,3849.0,1998.2028,137.13,1,0,34633.59,0.54,0.01,0.33,0.83,4.83,0.42,13453.26,6933.44,30.81,3476.0,,87,11,4414515.0,1.47,396.20173819999997,2,2,1314835200
-25.07,15381,6339.0,8627.0,1031.4462,38.98,20,12224,34648.57,1.22,0.05,0.34,,3.79,1.8,12463.45,6543.82,29.89,3970.0,,86,39,,1.27,2067.889955,4,8,1506816000
2.51,13650,8152.0,4997.0,,0.92,14,0,30564.8,0.3,0.02,0.34,,4.69,0.6,13237.71,6976.92,30.99,4446.0,,79,13,,0.86,1251.382264,4,1,1356998400
-13.58,13844,7209.0,5973.0,,435.44,1,0,29531.35,0.88,0.01,0.28,0.71,4.3,0.5,11407.18,6770.36,28.96,5698.0,,81,32,12171898.0,1.04,4901.6527479999995,11,14,1433116800
-28.26,11622,7050.0,4533.0,2711.9712,8.7,6,6363,34521.71,0.71,,0.21,,4.82,0.64,11355.68,6800.59,27.19,4281.0,9435.0,61,11,,1.13,2738.7157850000003,10,6,1362096000
-50.740002000000004,14713,6898.0,7354.0,3853.0129,0.24,27,5256,34564.35,1.15,0.04,0.3,0.68,4.8,0.44,12237.48,6762.66,28.65,,6205.0,81,38,14004967.0,1.05,4841.057073,11,14,1372636800
-57.380001,20553,7533.0,12753.0,763.72998,4.35,19,9907,35260.61,0.54,0.01,0.34,0.86,4.83,0.42,13453.26,6933.44,30.81,5169.0,,108,69,32998560.0,1.1,7012.153842000001,4,14,1543622400
-46.040001000000004,12880,7288.0,5342.0,4200.8506,0.33,10,5271,33403.14,0.44,0.03,0.34,,3.6,0.48,13157.77,6702.37,30.2,4859.0,,100,19,,1.59,691.7736169,9,1,1443657600
-16.469998999999998,11638,8835.0,2631.0,2617.9634,22.81,15,5476,35587.31,0.57,,0.33,0.87,4.63,0.35,13484.98,6906.2,30.74,6068.0,,75,9,1017312.0,0.64,1029.404282,7,11,1343779200
-37.41,15520,7011.0,7975.0,,1.74,6,2821,35455.5,0.05,0.02,0.33,,4.66,0.67,13160.78,6912.23,30.8,3810.0,,97,40,19524360.0,1.49,3835.912835,4,8,1551398400
-31.799999,10815,6368.0,3945.0,1741.5446,7.36,15,6126,33488.01,1.93,0.21,0.23,,5.7,0.86,11543.87,6926.99,28.3,3515.0,,98,19,6401115.0,1.94,1062.0309109999998,1,2,1388534400
-4.3200002,12276,6540.0,5089.0,,6.86,10,3837,30098.55,0.49,0.02,0.33,,4.66,0.58,13167.66,7032.46,31.14,4838.0,,91,21,9721424.0,1.96,1248.013341,9,6,1548979200
-27.0,11345,6311.0,4574.0,1590.9481,0.04,12,0,30864.28,0.28,0.02,0.24,0.87,5.1,0.37,12622.05,6785.37,27.16,4530.0,,75,9,4822000.0,1.04,1350.3752439999998,8,6,1330560000
-10.2,11898,5946.0,5401.0,1049.3674,41.61,10,0,35192.75,0.28,0.02,0.23,0.87,5.09,0.36,12677.79,6785.89,27.12,4354.0,9338.0,68,10,5831118.0,1.29,1040.288455,8,6,1333238400
-32.950001,14476,6592.0,6945.0,,33.29,9,4089,35258.45,0.97,0.06,0.27,0.73,5.12,0.44,12583.5,6769.61,27.7,4635.0,,81,32,12173624.0,1.04,3406.05789,11,14,1462060800
-26.809998999999998,17326,6732.0,8854.0,4118.7832,10.74,8,4910,34634.13,0.26,0.02,0.33,,4.58,0.57,13273.95,6900.74,30.76,4708.0,,95,24,13550592.0,1.4,2824.938228,4,8,1533081600
-21.379998999999998,14523,7456.0,6688.0,1572.2633,8.62,8,5958,30671.31,0.1,,0.25,0.97,3.17,0.62,11097.43,6786.79,28.39,5809.0,,98,28,10583332.0,1.37,3929.5542450000003,2,6,1464739200
-49.509997999999996,13096,7959.0,4816.0,4043.9648,139.68,7,1201,28985.91,0.95,0.06,0.3,,6.38,0.36,12261.06,7029.01,31.68,5939.0,,88,12,,1.56,767.6244361,1,20,1309478400
-37.52,15167,8305.0,6677.0,,30.9,7,0,30790.26,0.33,,0.23,,2.35,0.63,12003.01,6805.71,28.29,,,99,27,10591641.0,1.51,4565.030897,7,6,1467331200
-34.59,12041,6653.0,4885.0,1232.4419,7.51,23,10111,34617.18,0.56,0.01,0.34,,4.79,0.42,13451.81,6932.67,30.82,4901.0,,100,9,,1.75,2048.645085,4,1,1435708800
-38.400002,13926,7952.0,5732.0,3088.6191,18.31,10,0,35326.04,0.64,0.01,0.34,0.87,4.56,0.25,13518.25,6871.4,30.64,5190.0,,100,29,8779054.0,0.89,1982.4780050000002,4,4,1483228800
-28.540001,11690,6410.0,4647.0,1252.2572,5.49,8,0,34653.17,0.59,0.02,0.2,,4.3,0.55,13056.9,6797.75,26.1,4955.0,6443.0,99,14,4888346.0,1.04,1263.1427720000002,5,1,1372636800
-48.810001,12812,7132.0,5229.0,461.36728,4.69,12,4271,28366.69,0.47,0.02,0.33,,4.66,0.58,13179.29,7036.49,31.15,4387.0,,93,37,10195140.0,1.48,1419.33081,1,1,1543622400
-25.780001000000002,10385,6681.0,3487.0,5158.7246,9.59,5,3566,33210.78,0.55,0.02,0.33,,4.98,0.49,13390.83,6986.34,30.94,,,70,16,6420934.0,1.1,823.1486848999999,10,11,1388534400
-23.75,12365,7875.0,4004.0,1903.3785,12.81,10,0,34823.06,0.07,0.03,0.34,,4.53,0.7,13223.62,6858.95,30.65,5622.0,,94,31,6946000.0,0.9,1628.345576,8,26,1438387200
-37.669998,16228,6018.0,9570.0,,5.58,6,2081,34980.05,0.62,0.01,0.33,,4.76,0.46,13487.45,6941.16,30.86,4128.0,,98,50,13300125.0,1.13,1167.9186849999999,4,7,1464739200
-33.360001000000004,21128,7930.0,12491.0,766.74176,65.86,5,0,34576.94,0.33,0.05,0.34,0.86,4.33,0.72,13204.52,6800.08,30.46,5458.0,,87,68,28482370.0,1.35,3698.9002200000004,4,4,1533081600
-31.389999,11649,6580.0,4734.0,954.0794099999999,8.96,16,5023,33751.64,0.48,0.02,0.34,0.87,4.65,0.58,13166.54,7031.03,31.14,,,101,17,7657478.0,1.35,1918.777118,5,1,1404172800
,16210,8431.0,7517.0,852.15674,19.91,6,0,34812.56,1.23,0.08,0.21,0.79,2.99,0.45,11784.18,6818.06,27.96,5444.0,,87,31,12236439.0,1.74,3846.9520390000002,9,6,1538352000
4.8200002,15396,8499.0,5777.0,1205.167,7.45,2,0,30771.65,0.8,0.05,0.28,,4.03,0.57,11758.19,7085.12,31.64,5712.0,,70,29,3445302.0,1.06,2040.916395,7,11,1404172800
-36.439999,17532,7363.0,9919.0,5014.6294,26.25,6,4183,30811.75,0.55,0.03,0.33,,4.58,0.49,13013.28,7105.3,31.39,5407.0,,70,49,9817395.0,0.89,1467.166083,10,11,1509494400
-48.0,10861,6914.0,3345.0,4557.7065,25.3,15,8898,34881.38,1.08,0.03,0.29,0.69,4.76,0.45,11869.62,6765.88,28.63,5066.0,,80,18,6839833.0,0.53,2728.8092460000003,11,14,1443657600
-25.93,12222,6297.0,5405.0,3155.2014,3.44,8,0,34719.56,0.22,0.01,0.23,0.89,5.09,0.36,12360.52,6786.33,27.26,4250.0,,68,10,,1.27,1376.24984,8,6,1333238400
-52.009997999999996,10989,6210.0,4410.0,836.3659700000001,25.96,6,0,34589.6,0.53,0.01,0.34,0.86,4.78,0.41,13451.61,6934.0,30.82,4582.0,,70,22,8770913.0,1.08,598.5146693,10,11,1422748800
-41.66,13180,7899.0,4932.0,741.078,14.84,14,7964,33103.76,0.41,,0.34,0.86,4.45,0.36,13449.7,6853.25,30.6,4683.0,,83,25,9296134.0,0.95,2809.062292,1,8,1454284800
-87.110001,10215,5826.0,3983.0,2547.3391,6.17,7,0,34590.42,0.05,0.02,0.27,,4.61,0.73,13166.16,6893.5,30.77,4098.0,,80,18,5561530.0,0.88,390.4837358,12,19,1433116800
-35.080002,14898,6821.0,7609.0,910.31793,19.74,6,0,30510.19,0.7,0.02,0.34,0.87,5.41,0.23,13693.29,6901.19,30.69,4984.0,,89,50,15142549.0,0.87,1547.173477,16,13,1438387200
-23.35,16372,7245.0,9046.0,,193.1,13,8566,33636.08,0.54,0.01,0.33,0.86,4.77,0.42,13442.71,6930.59,30.81,4613.0,,79,40,9897144.0,0.86,2454.1560510000004,9,5,1396310400
-20.98,18156,6862.0,10850.0,1759.0596,1.42,8,4938,34321.66,0.63,0.01,0.3,,4.84,0.38,13489.08,6925.66,30.79,3665.0,,74,53,21106490.0,1.09,3681.168564,1,5,1548979200
-37.150002,13564,7783.0,5756.0,,11.29,15,0,35293.43,0.24,0.03,0.26,0.96,2.53,0.61,11112.88,6783.64,28.69,,8411.0,89,20,4210323.0,0.76,2050.744049,1,25,1372636800
-57.560001,12820,7917.0,4339.0,1125.4572,626.29,1,5176,34082.91,0.17,0.03,0.34,0.93,4.85,0.88,12817.4,6835.87,30.73,5448.0,,56,12,,0.94,822.5785784,11,27,1293840000
-14.33,12525,6374.0,5733.0,1487.96,50.48,3,0,34579.27,1.42,0.12,0.21,0.51,6.7,0.45,11940.59,6963.67,27.92,4656.0,,98,16,9447264.0,1.55,1672.499501,1,2,1501545600
-37.98,10457,6833.0,3613.0,736.9234,18.56,5,4851,30958.91,0.49,0.02,0.33,0.82,4.66,0.59,13170.5,7029.04,31.13,,,98,12,6009527.0,1.36,798.9229765,5,3,1325376000
-41.330002,14454,7415.0,6013.0,1115.193,33.58,5,4704,33329.61,1.48,0.03,0.24,0.95,4.07,0.43,12235.07,6841.68,28.23,4910.0,,95,26,11494054.0,1.33,1691.4027859999999,12,25,1522540800
-45.560001,14914,7500.0,7221.0,720.18121,20.22,2,2151,34758.5,0.43,0.02,0.33,0.81,4.66,0.59,13186.97,7035.65,31.15,5669.0,,78,48,9754654.0,0.83,2146.131947,5,18,1372636800
-31.129998999999998,13669,7768.0,5779.0,1125.8192,292.34,1,0,30477.34,0.72,0.06,0.21,0.8,3.7,0.44,11383.56,6805.75,27.79,5475.0,9340.0,95,30,9491378.0,1.33,3129.7634199999998,8,6,1404172800
-39.09,10157,6738.0,3013.0,1682.9004,8.2,21,8873,34521.96,0.63,0.02,0.34,,4.06,0.56,12682.44,6707.01,30.23,4569.0,,99,15,,1.42,663.0915569,10,4,1509494400
-65.32,11795,7352.0,4109.0,2625.8203,1.85,10,4203,33505.51,0.47,0.03,0.26,,4.25,0.57,11124.65,6779.51,28.56,5692.0,,80,22,8365113.0,1.06,6066.3214960000005,11,14,1404172800
-28.889999,18265,6444.0,11528.0,2638.929,29.01,4,0,35137.85,0.45,0.02,0.34,0.83,4.72,0.58,13284.4,7002.64,31.05,3600.0,,73,58,24133210.0,1.17,3068.50621,1,5,1509494400
-62.52,10380,6520.0,3713.0,2027.0093,979.46,1,4515,34634.34,0.28,0.01,0.33,,4.68,0.6,13281.18,6956.75,30.93,3843.0,,70,11,3502080.0,0.94,669.3324134,10,11,1309478400
-83.260002,11260,7569.0,2826.0,897.92535,0.15,15,4521,35185.86,0.4,0.02,0.33,,4.62,0.59,13070.95,7051.73,31.25,4794.0,,65,10,2861395.0,1.0,1028.725067,10,11,1309478400
-19.959999,18147,7715.0,9194.0,1870.5625,13.01,31,11024,32808.47,0.78,0.04,0.32,,5.08,0.64,12522.92,7296.12,32.28,5627.0,,98,35,15674112.0,1.32,2750.054206,4,4,1517443200
-23.700001,13190,7980.0,4747.0,1425.3778,3.25,12,7430,34634.27,1.92,0.18,0.2,0.36,4.76,0.76,11642.81,7158.93,29.74,6497.0,,67,14,5457020.0,1.03,831.4654548,2,2,1309478400
-48.990002000000004,13679,6479.0,6667.0,823.31763,4.48,10,3706,32817.79,0.15,0.02,0.34,0.8,4.5,0.56,13352.23,6857.02,30.62,4941.0,,97,35,12761210.0,0.88,628.7855483,8,26,1451606400
-36.41,14176,7805.0,6019.0,1907.6436,1.76,17,9070,34286.87,0.87,,0.22,0.84,3.17,0.46,11674.53,6809.15,,5808.0,9121.0,99,24,9292972.0,1.36,2053.9357670000004,8,6,1388534400
-28.0,15924,8265.0,7044.0,501.93027,1106.13,1,0,35169.83,0.43,0.02,0.34,,4.68,0.58,13182.01,7011.47,31.09,5218.0,,83,11,4104980.0,1.18,1311.819086,2,20,1356998400
-15.98,13750,7301.0,6006.0,1438.4102,6.3,7,3870,34333.88,0.54,0.02,0.33,,4.44,0.25,13493.47,6853.18,30.59,5235.0,,90,20,7062412.0,1.21,4395.234931,10,6,1501545600
-18.08,17333,6551.0,10279.0,764.44165,2.54,17,0,34981.49,0.48,0.02,0.33,,4.65,0.58,13166.54,7031.03,31.14,3796.0,,94,51,,1.34,2263.065149,23,4,1519862400
-34.43,19772,7598.0,11568.0,569.40991,6.73,8,0,30937.6,0.68,0.04,0.32,0.79,4.81,0.67,12587.95,7250.19,32.2,5751.0,,88,58,21720556.0,1.14,4094.0182090000003,4,4,1538352000
-28.540001,11920,5475.0,5929.0,,6.44,7,0,34744.92,0.59,0.02,0.34,0.87,4.56,0.31,13507.64,6877.28,30.66,4339.0,,100,32,13430880.0,0.95,1000.295063,5,22,1533081600
-37.48,15342,6555.0,7235.0,3987.1667,81.17,3,609,35135.24,1.04,0.05,0.28,0.71,5.04,0.44,12187.11,6767.81,28.09,,6061.0,82,39,14672616.0,1.08,7114.217446,9,14,1388534400
